convergenceTolerance_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
3, 1.0, 12, no_regularization, -0.00957583231367, 0.00238371591762, 4.01718688157, 0.00467683030215, 0.00596893190123, 0.783528842268
3, 1.0, 13, no_regularization, -0.00959265319546, 0.00241088614043, 3.97889101215, 0.00446920712887, 0.00574763294147, 0.777573511457
3, 1.0, 14, no_regularization, -0.00956319269826, 0.00236052718616, 4.05129530146, 0.00443044339119, 0.00564387449605, 0.785000338738
3, 1.0, 15, no_regularization, -0.0095768498055, 0.00232907659149, 4.11186555241, 0.00448880424496, 0.00569522761325, 0.788169420044
3, 1.0, 11, regularization, -0.00958647011272, 0.00236946492561, 4.04583752607, 0.00481723226972, 0.00355632999983, 1.35455153767
3, 1.0, 12, regularization, -0.00958361609937, 0.00228276030409, 4.19825773306, 0.00496660273863, 0.00338892915712, 1.46553749234
3, 1.0, 13, regularization, -0.00960126427394, 0.00234950815729, 4.0864996549, 0.00486251589441, 0.00354792957477, 1.37052210083
3, 1.0, 14, regularization, -0.00957419231092, 0.00227827548997, 4.20238568737, 0.00479793090253, 0.00347559344425, 1.38046379114
3, 1.0, 15, regularization, -0.00958857840524, 0.00228880566078, 4.18933707197, 0.00495219881162, 0.00339881558258, 1.4570366327
8, 7.0, 21, no_regularization, -0.0668147253652, 0.0802440609747, 0.832643868638, 0.0294600102263, 0.109886618114, 0.268094611809
8, 7.0, 22, no_regularization, -0.0689851128996, 0.117431688957, 0.587448869315, 0.0288976344721, 0.147031133817, 0.196540921109
8, 7.0, 23, no_regularization, -0.0670971854042, 0.0877999825208, 0.764204997287, 0.0303338605104, 0.0858711664386, 0.353248497353
8, 7.0, 24, no_regularization, -0.0234150480665, 0.314670276938, 0.0744113752795, -0.000614475278899, 0.253651806155, 0.00242251489636
8, 7.0, 25, no_regularization, -0.0454995330121, 0.22148346362, 0.205430835641, 0.0255043517561, 0.189353017863, 0.134692079609
8, 7.0, 21, regularization, -0.0668683343693, 0.0202788834182, 3.29743669758, 0.0314310798897, 0.00889338999939, 3.53420685384
8, 7.0, 22, regularization, -0.0671961154011, 0.0466480869774, 1.44049026991, 0.0288795823073, 0.0816018584526, 0.353908389526
8, 7.0, 23, regularization, -0.0670502235265, 0.021429260254, 3.12890985185, 0.0319712175743, 0.00792230670252, 4.03559452755
8, 7.0, 24, regularization, -0.0212956369429, 0.263645633275, 0.080773713861, 0.00375126704625, 0.17371667907, 0.0215941673899
8, 7.0, 25, regularization, -0.0472840984222, 0.139706257163, 0.338453691213, 0.0302295757372, 0.123796073107, 0.244188486584
5, 3.0, 1, no_regularization, -0.028736030135, 0.0285373535357, 1.00696198402, 0.0149341732348, 0.027824361023, 0.536730141706
5, 3.0, 2, no_regularization, -0.0287324860129, 0.00612091627885, 4.69414785368, 0.0144328720307, 0.0166480403309, 0.866941198111
5, 3.0, 3, no_regularization, -0.0287329308541, 0.00905688102641, 3.17249732775, 0.0147656858074, 0.0160867699467, 0.917877601054
5, 3.0, 4, no_regularization, -0.0287293069961, 0.00603034213144, 4.76412554543, 0.0148289489692, 0.0168284752593, 0.881181969295
5, 3.0, 5, no_regularization, -0.028738958209, 0.00602817380633, 4.76744021196, 0.0146936715259, 0.0174055652115, 0.84419387405
5, 3.0, 1, regularization, -0.0287240911895, 0.00571283662603, 5.02799100864, 0.0147422032902, 0.00542904872831, 2.71543027665
5, 3.0, 2, regularization, -0.0287340911222, 0.00582213915493, 4.93531507192, 0.0144742955596, 0.00500025825887, 2.89470959503
5, 3.0, 3, regularization, -0.0287294801906, 0.00575869720764, 4.98888535978, 0.0146747667899, 0.00526655944816, 2.78640485014
5, 3.0, 4, regularization, -0.0287358685656, 0.0057367779913, 5.00906059275, 0.0145617838857, 0.00521089042376, 2.79449051919
5, 3.0, 5, regularization, -0.0287278596236, 0.00576054401009, 4.98700462548, 0.0145564139764, 0.00523697522887, 2.77954608153
2, 11.0, 21, no_regularization, 0.00652833059218, 0.376909687189, 0.0173206760507, 0.0278406904177, 0.351659787716, 0.0791693886825
2, 11.0, 22, no_regularization, -0.00871236957575, 0.496252352996, 0.017556328999, -0.0887107390952, 0.706049279439, 0.125643834897
2, 11.0, 23, no_regularization, -0.0162916965082, 0.466703101445, 0.0349080528023, -0.025268281221, 0.648414781692, 0.0389693170706
2, 11.0, 24, no_regularization, 0.00301970990475, 0.707463334596, 0.00426836241128, -0.0212279754215, 0.690787934277, 0.0307300900438
2, 11.0, 25, no_regularization, -0.0240667399656, 0.589143129803, 0.0408504126555, -0.0430344120842, 0.684474730969, 0.0628721706399
2, 11.0, 21, regularization, 0.00215065674375, 0.273672032982, 0.00785851853518, 0.0382922551049, 0.31864417212, 0.120172463379
2, 11.0, 22, regularization, -0.0113531045419, 0.389574515239, 0.0291423183444, -0.0820378095031, 0.683443690803, 0.120035945327
2, 11.0, 23, regularization, -0.016414703134, 0.34363983041, 0.0477671727237, -0.0236130436673, 0.601359476103, 0.0392661038956
2, 11.0, 24, regularization, 0.00208687060861, 0.629119446016, 0.00331712939702, -0.00252501610041, 0.631750898881, 0.00399685398926
2, 11.0, 25, regularization, -0.0255643019382, 0.522072919238, 0.0489669182143, -0.030496120655, 0.642125360402, 0.0474924719309
1, 11.0, 16, no_regularization, -0.0474780649532, 0.482473344796, 0.09840557093, -0.138911491652, 0.700278730776, 0.198366001346
1, 11.0, 17, no_regularization, 0.010537391766, 0.528641547681, 0.0199329617814, -0.0191309732802, 0.702262750097, 0.0272419023757
1, 11.0, 18, no_regularization, -0.0106222914202, 0.519928995292, 0.0204302732034, 0.00326232119774, 0.555373336043, 0.00587410483368
1, 11.0, 19, no_regularization, -0.000268454533605, 0.537723641391, 0.000499242571725, -0.126518938131, 0.917046733165, 0.137963457647
1, 11.0, 20, no_regularization, 0.011574258551, 0.595273586504, 0.019443595035, -0.0978559208786, 0.758222990646, 0.129059553833
1, 11.0, 16, regularization, -0.0453603252214, 0.391133250774, 0.115971539448, -0.137316610135, 0.64535017796, 0.21277844932
1, 11.0, 17, regularization, 0.0128200170419, 0.434958075292, 0.0294741442225, -0.015643634143, 0.660920143446, 0.0236694770134
1, 11.0, 18, regularization, -0.00554485567088, 0.420238775937, 0.0131945360314, 0.00304757963351, 0.532577944729, 0.00572231663679
1, 11.0, 19, regularization, 8.33119958397e-05, 0.452148219938, 0.000184258152893, -0.121700282998, 0.881038761839, 0.138132722724
1, 11.0, 20, regularization, 0.0139898717203, 0.574197865208, 0.0243642001616, -0.0869228724019, 0.735655737674, 0.118156996473
2, 9.0, 6, no_regularization, -0.0619068543632, 0.290404251497, 0.213174752243, 0.0220421780111, 0.293778954819, 0.0750298060821
2, 9.0, 7, no_regularization, 0.00052995671764, 0.646876879862, 0.000819254380761, -0.0739389462696, 0.638104953275, 0.11587270384
2, 9.0, 8, no_regularization, -0.0322170860115, 0.504027520735, 0.0639192994153, 0.0371925091501, 0.635364384932, 0.0585372898326
2, 9.0, 9, no_regularization, -0.0345533388361, 0.269074541732, 0.128415488933, 0.0252219219533, 0.270746066998, 0.0931571129837
2, 9.0, 10, no_regularization, 0.0157410109604, 0.522882992693, 0.0301042703251, -0.0349692953438, 0.830421675437, 0.0421102873133
2, 9.0, 6, regularization, -0.0618714349202, 0.17332547398, 0.356966771817, 0.0297871939221, 0.208079164636, 0.143153179099
2, 9.0, 7, regularization, -0.00188345612202, 0.554367654702, 0.0033974855965, -0.0770292357191, 0.621928403976, 0.123855471509
2, 9.0, 8, regularization, -0.0311419577809, 0.427515584531, 0.0728440293352, 0.0408236030911, 0.576640806, 0.0707955501351
2, 9.0, 9, regularization, -0.0367998662271, 0.187934499465, 0.195812191651, 0.0256108621291, 0.192939152486, 0.13274061692
2, 9.0, 10, regularization, 0.0146406722355, 0.449258014341, 0.0325885610676, -0.04492039739, 0.767779998658, 0.0585068606483
7, 3.0, 21, no_regularization, -0.0287132401034, 0.00895064904924, 3.20795061291, 0.0149874905273, 0.00981982302899, 1.52624853656
7, 3.0, 22, no_regularization, -0.0287315415286, 0.0113678301393, 2.527442896, 0.0146484091806, 0.0127854564083, 1.14570874225
7, 3.0, 23, no_regularization, -0.0287476459834, 0.0209534957958, 1.37197373954, 0.0152941481681, 0.0101651279564, 1.50457015729
7, 3.0, 24, no_regularization, -0.028732282489, 0.0212173765343, 1.35418638787, 0.0152891670375, 0.0203428467693, 0.751574605603
7, 3.0, 25, no_regularization, -0.0287498592604, 0.0109218022245, 2.63233655667, 0.015242551531, 0.0127850266114, 1.19221899135
7, 3.0, 21, regularization, -0.0287171922776, 0.00585700797292, 4.90304817927, 0.0144049808279, 0.00492899105219, 2.92250090847
7, 3.0, 22, regularization, -0.0287375927211, 0.00582060422275, 4.9372181343, 0.0145210254351, 0.00508122002109, 2.85778324395
7, 3.0, 23, regularization, -0.0287509356792, 0.0057802657486, 4.97398163504, 0.0147195232327, 0.00540862076912, 2.72149293896
7, 3.0, 24, regularization, -0.0287336385342, 0.00573016240584, 5.01445447776, 0.0146826720896, 0.00519239585053, 2.82772587305
7, 3.0, 25, regularization, -0.0287585813098, 0.00571537324196, 5.03179409153, 0.014581609157, 0.00531948099433, 2.74117139859
2, 5.0, 16, no_regularization, -0.0479028291055, 0.0545571313466, 0.878030569482, 0.0246998022909, 0.0617739213542, 0.399841903337
2, 5.0, 17, no_regularization, -0.047869974808, 0.0506475416066, 0.945158901883, 0.0244942319809, 0.0519073177146, 0.471883985906
2, 5.0, 18, no_regularization, -0.0478943071237, 0.0557229795729, 0.859507289287, 0.0242477523571, 0.0675107095704, 0.359168974988
2, 5.0, 19, no_regularization, -0.047894306704, 0.0407150441263, 1.17632948046, 0.0234540040523, 0.0599570060197, 0.391180374226
2, 5.0, 20, no_regularization, -0.0479377636631, 0.0448570424353, 1.06867865246, 0.0236835581711, 0.0670006665347, 0.35348242631
2, 5.0, 16, regularization, -0.0478971092329, 0.0100426700883, 4.76936002195, 0.0232387253707, 0.00531443546477, 4.37275521075
2, 5.0, 17, regularization, -0.0478722117717, 0.0099570299779, 4.80788065096, 0.0235389435175, 0.00520011594615, 4.52661897566
2, 5.0, 18, regularization, -0.0478939176753, 0.0103994638384, 4.60542181975, 0.0233888646279, 0.00565396672689, 4.13671776961
2, 5.0, 19, regularization, -0.0478920010239, 0.0103314468625, 4.63555605146, 0.0233535736002, 0.00584366414731, 3.99639216277
2, 5.0, 20, regularization, -0.0479148927995, 0.010355744078, 4.62689039422, 0.0233935583859, 0.00573492208337, 4.07914145055
7, 3.0, 6, no_regularization, -0.0287216046041, 0.0137962650456, 2.08183914336, 0.0145820207714, 0.0210590914637, 0.692433517208
7, 3.0, 7, no_regularization, -0.0287301723501, 0.00885720720792, 3.24370556945, 0.0152220948249, 0.0105578232884, 1.44178344428
7, 3.0, 8, no_regularization, -0.0287188920802, 0.0108969891598, 2.63548872619, 0.0145461058771, 0.0166643060202, 0.872889987703
7, 3.0, 9, no_regularization, -0.0287358841574, 0.0199958164829, 1.43709481341, 0.0147730600062, 0.020556643395, 0.718651373298
7, 3.0, 10, no_regularization, -0.028726082927, 0.021630498565, 1.32803609869, 0.0152448775134, 0.0172907061019, 0.881680448647
7, 3.0, 6, regularization, -0.0287167686752, 0.00566831321385, 5.06619299107, 0.0144107764955, 0.00510675974609, 2.82190218691
7, 3.0, 7, regularization, -0.0287219826461, 0.00576725116334, 4.98018585156, 0.0146275317361, 0.00559810794253, 2.61294206654
7, 3.0, 8, regularization, -0.0287236559834, 0.0057511905132, 4.99438436573, 0.0143877522285, 0.00526873858885, 2.73077739307
7, 3.0, 9, regularization, -0.0287430841473, 0.00592278767249, 4.85296548461, 0.0142028685358, 0.00485977191669, 2.92253809011
7, 3.0, 10, regularization, -0.0287270043269, 0.00586199397065, 4.90055166735, 0.0147295981476, 0.0055459346464, 2.65592710458
4, 3.0, 26, no_regularization, -0.0287172794073, 0.011358105001, 2.52835128788, 0.0151191966202, 0.00975172511776, 1.55041251036
4, 3.0, 27, no_regularization, -0.0287470359183, 0.00586538770468, 4.9011314112, 0.0146307090974, 0.0101457092687, 1.44205877675
4, 3.0, 28, no_regularization, -0.0287583477806, 0.00663297959457, 4.33566052339, 0.0149620626009, 0.0159359344599, 0.938888311729
4, 3.0, 29, no_regularization, -0.0287547314556, 0.0112853999449, 2.54795856558, 0.0146434229737, 0.0189670894501, 0.772043755697
4, 3.0, 30, no_regularization, -0.0287368981104, 0.0173706650477, 1.65433493948, 0.0147639601185, 0.0123287822625, 1.19751973911
4, 3.0, 26, regularization, -0.0287263617422, 0.00578937326121, 4.9619121874, 0.0145592844464, 0.00538137506412, 2.70549520763
4, 3.0, 27, regularization, -0.0287453084857, 0.00565241907193, 5.08548784511, 0.0143358095644, 0.00490205038293, 2.92445169767
4, 3.0, 28, regularization, -0.0287596188091, 0.0057393103012, 5.01098865538, 0.014753818086, 0.00543392657675, 2.71513018765
4, 3.0, 29, regularization, -0.0287540220284, 0.00572366013618, 5.02371233517, 0.0145476494598, 0.00483565066421, 3.00841613054
4, 3.0, 30, regularization, -0.0287425144925, 0.00578454495319, 4.96884624894, 0.014449401278, 0.00479328096393, 3.01451164385
6, 0.5, 16, no_regularization, -0.00478075242685, 0.00153774753684, 3.10893193605, 0.00213668368107, 0.0048243733283, 0.442893519151
6, 0.5, 17, no_regularization, -0.00480092233902, 0.00144397817635, 3.32478871056, 0.00223449119489, 0.00507129469481, 0.440615529044
6, 0.5, 18, no_regularization, -0.00462975567567, 0.00511386164031, 0.905334559538, 0.0022853971253, 0.00473319488379, 0.48284450174
6, 0.5, 19, no_regularization, -0.00478023293349, 0.00148798535016, 3.21255376135, 0.0023189251643, 0.00515467506262, 0.449868349825
6, 0.5, 20, no_regularization, -0.00478655199092, 0.00157528248256, 3.03853565561, 0.00230275230389, 0.00495357546523, 0.464866704878
6, 0.5, 16, regularization, -0.00478365538613, 0.00153827310272, 3.10975689406, 0.00154995937823, 0.00162726778442, 0.95249189658
6, 0.5, 17, regularization, -0.00479223255622, 0.00150498471391, 3.18424002045, 0.00168506992901, 0.00161257655792, 1.04495499499
6, 0.5, 18, regularization, -0.00479589559916, 0.00147733896718, 3.2463068434, 0.0018069572803, 0.00168945578797, 1.06954990665
6, 0.5, 19, regularization, -0.00477474512257, 0.00152094365005, 3.13933071907, 0.00186464381397, 0.00207812101952, 0.897273929888
6, 0.5, 20, regularization, -0.00478590177997, 0.00161041313283, 2.97184721261, 0.0016386817402, 0.00158452413064, 1.03417910054
5, 7.0, 1, no_regularization, -0.0401842237272, 0.272059897928, 0.147703590397, 0.0431453198311, 0.287103655241, 0.150277849284
5, 7.0, 2, no_regularization, -0.0493072958047, 0.214435021148, 0.229940499181, 0.0230496560733, 0.21565009494, 0.106884516233
5, 7.0, 3, no_regularization, -0.0671172145746, 0.0990769045451, 0.677425429093, 0.0330544666105, 0.0983597257869, 0.336056921124
5, 7.0, 4, no_regularization, -0.0664620404881, 0.123592306225, 0.537752247841, 0.0287107894767, 0.17596881724, 0.163158393215
5, 7.0, 5, no_regularization, -0.0532776922113, 0.219678500076, 0.242525746456, 0.0220729398146, 0.20160487838, 0.109486139383
5, 7.0, 1, regularization, -0.0393879961705, 0.151124774558, 0.260632290673, 0.0382453471769, 0.168116407174, 0.227493246018
5, 7.0, 2, regularization, -0.0477811031767, 0.12251680137, 0.389996332277, 0.0280658891807, 0.116298612767, 0.241326087327
5, 7.0, 3, regularization, -0.0670941733572, 0.0215699010593, 3.11054618065, 0.0319320451111, 0.0096791068428, 3.29906939036
5, 7.0, 4, regularization, -0.0642770605318, 0.0448749803361, 1.43235852251, 0.0315938214564, 0.135709139506, 0.232805407002
5, 7.0, 5, regularization, -0.0542200201214, 0.124321160732, 0.436128651006, 0.0313784644349, 0.0892967407022, 0.351395405791
6, 11.0, 6, no_regularization, 0.00639475662547, 0.593993170173, 0.0107657073289, -0.0451807759769, 0.645989254789, 0.0699404450492
6, 11.0, 7, no_regularization, 0.0040620879025, 0.370757139018, 0.0109561960513, 0.000575409273445, 0.418542612943, 0.00137479256747
6, 11.0, 8, no_regularization, -0.0308050676571, 0.491745915457, 0.0626442776418, -0.0496125744393, 0.770133224777, 0.064420768827
6, 11.0, 9, no_regularization, 0.0195989274121, 0.61335002858, 0.0319539031529, -0.114169789142, 0.778590181818, 0.146636564149
6, 11.0, 10, no_regularization, 0.0225403820069, 0.567109010744, 0.0397461186119, -0.062053528173, 0.717303530418, 0.0865094420165
6, 11.0, 6, regularization, 0.00236156317499, 0.54033686734, 0.00437053867269, -0.0399895972505, 0.584182382697, 0.068453959645
6, 11.0, 7, regularization, 0.00140202053465, 0.270265543073, 0.00518756671202, -0.00384813791892, 0.355228542834, 0.0108328511223
6, 11.0, 8, regularization, -0.0287078139673, 0.391595211514, 0.0733099208652, -0.0527551714248, 0.736256276789, 0.0716532722205
6, 11.0, 9, regularization, 0.0204557761047, 0.534845330003, 0.0382461525926, -0.0994900967737, 0.735690044324, 0.135233713629
6, 11.0, 10, regularization, 0.0285496218768, 0.495415965118, 0.0576275774036, -0.0631042273862, 0.668231051452, 0.0944347426673
6, 9.0, 1, no_regularization, 0.017204394843, 0.333953658331, 0.0515173120994, -0.255404943578, 0.570196080724, 0.447924761695
6, 9.0, 2, no_regularization, -0.0502380607391, 0.383800144336, 0.130896409187, 0.0266287378555, 0.281390124399, 0.0946328088534
6, 9.0, 3, no_regularization, -0.0857439837946, 0.238307016057, 0.359804697375, 0.0385639549054, 0.25732286252, 0.149866026391
6, 9.0, 4, no_regularization, 0.0136476697538, 0.668274878904, 0.0204222396871, 0.0332174739865, 0.528512542794, 0.0628508716385
6, 9.0, 5, no_regularization, -0.0257560637123, 0.272096785625, 0.0946577286943, 0.0254056797325, 0.308715660542, 0.0822947552705
6, 9.0, 1, regularization, 0.0169819482685, 0.258144803492, 0.0657845830664, -0.253334834403, 0.5473928984, 0.462802559447
6, 9.0, 2, regularization, -0.0454590565525, 0.248978442211, 0.182582299692, 0.0242228285908, 0.196762889071, 0.123106693062
6, 9.0, 3, regularization, -0.0802343720835, 0.122953073311, 0.652560931769, 0.0420796956116, 0.140143680898, 0.300261098766
6, 9.0, 4, regularization, 0.0172940663642, 0.601069204661, 0.0287721717068, 0.0375344767943, 0.474744682347, 0.0790624480694
6, 9.0, 5, regularization, -0.0295315793927, 0.181886230118, 0.162362919796, 0.0238521091035, 0.232416189285, 0.102626711061
6, 7.0, 26, no_regularization, -0.0427145469439, 0.259415913885, 0.164656617646, 0.0181004931941, 0.228137082772, 0.0793404253885
